192.168.0.8 - - [08/Sep/2012:11:23:43 +0200] "GET /stages/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/stages/style_pfe.css" "Mozilla/5.0 (Windows; U; Windows NT 6.1; fr; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
192.168.0.8 - - [08/Sep/2012:11:23:43 +0200] "GET /stages/bandeauFinal.jpg HTTP/1.1" 200 50390 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows; U; Windows NT 6.1; fr; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
192.168.0.8 - - [08/Sep/2012:11:23:46 +0200] "GET /notesif HTTP/1.1" 301 248 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows; U; Windows NT 6.1; fr; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
192.168.0.8 - - [08/Sep/2012:11:23:46 +0200] "GET /notesif/ HTTP/1.1" 302 - "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows; U; Windows NT 6.1; fr; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
192.168.0.4 - - [08/Sep/2012:11:23:51 +0200] "GET /temps/3IF46.html HTTP/1.1" 200 23633 "http://intranet-if.insa-lyon.fr/temps/3IF45.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:24:07 +0200] "GET /temps/3IF47.html HTTP/1.1" 200 21091 "http://intranet-if.insa-lyon.fr/temps/3IF46.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:24:43 +0200] "GET /temps/3IF48.html HTTP/1.1" 200 23144 "http://intranet-if.insa-lyon.fr/temps/3IF47.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:24:45 +0200] "GET /temps/3IF49.html HTTP/1.1" 200 22437 "http://intranet-if.insa-lyon.fr/temps/3IF48.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:24:47 +0200] "GET /temps/3IF50.html HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/3IF49.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:24:48 +0200] "GET /temps/3IF51.html HTTP/1.1" 200 24012 "http://intranet-if.insa-lyon.fr/temps/3IF50.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:24:50 +0200] "GET /temps/3IF52.html HTTP/1.1" 200 5193 "http://intranet-if.insa-lyon.fr/temps/3IF51.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:24:50 +0200] "GET /temps/3IF1.html HTTP/1.1" 200 5211 "http://intranet-if.insa-lyon.fr/temps/3IF52.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:24:51 +0200] "GET /temps/3IF2.html HTTP/1.1" 200 22946 "http://intranet-if.insa-lyon.fr/temps/3IF1.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.9 - - [08/Sep/2012:11:25:02 +0200] "GET /temps/4IF3.ics HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120824 Thunderbird/15.0 Lightning/1.7"
192.168.0.10 - - [08/Sep/2012:11:25:14 +0200] "GET /notesif/RSS/RSS_4IF.xml HTTP/1.1" 200 57760 "http://intranet-if.insa-lyon.fr/notesif/RSS/RSS_4IF.xml" "Blogtrottr/2.0"
192.168.0.4 - - [08/Sep/2012:11:25:23 +0200] "GET /temps/3IF3.html HTTP/1.1" 200 21548 "http://intranet-if.insa-lyon.fr/temps/3IF2.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:25:25 +0200] "GET /temps/3IF4.html HTTP/1.1" 200 18304 "http://intranet-if.insa-lyon.fr/temps/3IF3.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:25:37 +0200] "GET /temps/3IF5.html HTTP/1.1" 200 22176 "http://intranet-if.insa-lyon.fr/temps/3IF4.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:25:47 +0200] "GET /temps/3IF6.html HTTP/1.1" 200 22777 "http://intranet-if.insa-lyon.fr/temps/3IF5.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
